SET courses,SET courses-href,courses list,courses list-href,pre_req,Assumed Knowledge,course description,course code,level,Incompatible,Units,course name,Term,Locations
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 3313 - Software Engineering & Project (Distributed Systems & Networking)North Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/109412/1/sem-2/,"One of COMP SCI 1103, COMP SCI 1203, COMP SCI 2103, COMP SCI 2202 or COMP SCI 2202B",null,"Within the context of a software engineering project, this course covers the production of high quality software solutions to large tasks. Topics covered in this course will be selected for relevance to distributed systems and networks. Among the topics covered in this course are the following: models of the software life-cycle, requirements analysis and specification, program design techniques and paradigms, software specification techniques, configuration management and version control, quality assurance, integration and testing, project management, risk analysis, case study of ethical considerations in Software Engineering.",COMP SCI 3313,Undergraduate,"COMP SCI 3006, COMP SCI 3015B, COMP SCI 3018, COMP SCI 3303, COMP SCI 3304, COMP SCI 3310, COMP SCI 3311, COMP SCI 3312",3,Software Engineering & Project (Distributed Systems & Networking),Semester 2,North Terrace Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 3312 - Software Engineering & Project (Cybersecurity)North Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/109411/1/sem-2/,"One of COMP SCI 1103, COMP SCI 1203, COMP SCI 2103, COMP SCI 2202 or COMP SCI 2202B",null,"Within the context of a software engineering project, this course covers the production of high quality software solutions to large tasks. Topics covered in this course will be selected to contain a significant cybersecurity component. Among the topics covered in this course are the following: models of the software life-cycle, requirements analysis and specification, program design techniques and paradigms, software specification techniques, configuration management and version control, quality assurance, integration and testing, project management, risk analysis, case study of ethical considerations in Software Engineering.",COMP SCI 3312,Undergraduate,"COMP SCI 3006, COMP SCI 3015B, COMP SCI 3018, COMP SCI 3303, COMP SCI 3304, COMP SCI 3310, COMP SCI 3311, COMP SCI 3313",3,Software Engineering & Project (Cybersecurity),Semester 2,North Terrace Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 3311 - Software Engineering & Project (Data Science)North Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/109410/1/sem-2/,"One of COMP SCI 1103, COMP SCI 1203, COMP SCI 2103, COMP SCI 2202 or COMP SCI 2202B",null,"Within the context of a software engineering project, this course covers the production of high quality software solutions to large tasks. Topics covered in this course will be selected to contain a significant data science component. Among the topics covered in this course are the following: models of the software life-cycle, requirements analysis and specification, program design techniques and paradigms, software specification techniques, configuration management and version control, quality assurance, integration and testing, project management, risk analysis, case study of ethical considerations in Software Engineering.",COMP SCI 3311,Undergraduate,"COMP SCI 3006, COMP SCI 3015B, COMP SCI 3018, COMP SCI 3303, COMP SCI 3304, COMP SCI 3310, COMP SCI 3312, COMP SCI 3313",3,Software Engineering & Project (Data Science),Semester 2,North Terrace Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 3310 - Software Engineering & Project (Artificial Intelligence)North Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/109409/1/sem-2/,"One of COMP SCI 1103, COMP SCI 1203, COMP SCI 2103, COMP SCI 2202 or COMP SCI 2202B",null,"Within the context of a software engineering project, this course covers the production of high quality software solutions to large tasks. Topics covered in this course will be selected to contain a significant artificial intelligence component. Among the topics covered in this course are the following: models of the software life-cycle, requirements analysis and specification, program design techniques and paradigms, software specification techniques, configuration management and version control, quality assurance, integration and testing, project management, risk analysis, case study of ethical considerations in Software Engineering.",COMP SCI 3310,Undergraduate,"COMP SCI 3006, COMP SCI 3015B, COMP SCI 3018, COMP SCI 3303, COMP SCI 3304, COMP SCI 3311, COMP SCI 3312, COMP SCI 3313",3,Software Engineering & Project (Artificial Intelligence),Semester 2,North Terrace Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 3308MELB - Cybersecurity FundamentalsMelbourne Campus | Semester 1 | 2023,https://www.adelaide.edu.au/course-outlines/109252/3/sem-1/,null,null,"In this course, students will be introduced to real-world cybersecurity challenges that organisations face, and learn to apply knowledge and skills gained through other Computer Science courses to address them. The challenges will be examined both from the attacker's perspective (how systems are exploited) and the defender's perspectives (how to secure systems or respond to threats).

Common attack and defence strategies for software, web applications, networks, operating systems, cryptographic systems and humans will be explored. The course will also introduce cyber security management concepts, including security operations, risk management, security engineering and security architecture, as well as provide guidance on different career paths specialising in cybersecurity. This course focuses on hand-on activities, and students are encouraged to participate in public and industry cybersecurity challenges, including capture-the-flag competitions.",COMP SCI 3308MELB,Undergraduate,null,3,Cybersecurity Fundamentals,Semester 1,Melbourne Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 3308 - Cybersecurity FundamentalsNorth Terrace Campus | Semester 1 | 2023,https://www.adelaide.edu.au/course-outlines/109252/1/sem-1/,"One of COMP SCI 1103, COMP SCI 1203, COMP SCI 2009, COMP SCI 2103, COMP SCI 2202 or COMP SCI 2202B",COMP SCI 2005,"In this course, students will be introduced to real-world cybersecurity challenges that organisations face, and learn to apply knowledge and skills gained through other Computer Science courses to address them. The challenges will be examined both from the attacker's perspective (how systems are exploited) and the defender's perspectives (how to secure systems or respond to threats).

Common attack and defence strategies for software, web applications, networks, operating systems, cryptographic systems and humans will be explored. The course will also introduce cyber security management concepts, including security operations, risk management, security engineering and security architecture, as well as provide guidance on different career paths specialising in cybersecurity. This course focuses on hand-on activities, and students are encouraged to participate in public and industry cybersecurity challenges, including capture-the-flag competitions.",COMP SCI 3308,Undergraduate,null,3,Cybersecurity Fundamentals,Semester 1,North Terrace Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 3307MELB - Secure ProgrammingMelbourne Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/108955/3/sem-2/,null,null,"The purpose of the course is to learn about secure software, including its design, implementation and maintenance. During the course students will be exposed to a selection of topics from the following: performing threat modelling, issues in authentication and authorisation, auditing for security, input sanitising, TOCTOU vulnerabilities, memory management issues, fixing vulnerabilities and patch distribution. The course requires previous programming experience and some understanding of computer systems.",COMP SCI 3307MELB,Undergraduate,null,3,Secure Programming,Semester 2,Melbourne Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 3307 - Secure ProgrammingNorth Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/108955/1/sem-2/,"One of COMP SCI 1103, COMP SCI 1203, COMP SCI 2103, COMP SCI 2202, COMP SCI 2202B or COMP SCI 2009",COMP SCI 2000,"The purpose of the course is to learn about secure software, including its design, implementation and maintenance. During the course students will be exposed to a selection of topics from the following: performing threat modelling, issues in authentication and authorisation, auditing for security, input sanitising, TOCTOU vulnerabilities, memory management issues, fixing vulnerabilities and patch distribution. The course requires previous programming experience and some understanding of computer systems.",COMP SCI 3307,Undergraduate,"COMP SCI 4406, COMP SCI 4806",3,Secure Programming,Semester 2,North Terrace Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 3305 - Parallel and Distributed ComputingNorth Terrace Campus | Semester 1 | 2023,https://www.adelaide.edu.au/course-outlines/108286/1/sem-1/,"One of COMP SCI 1103, COMP SCI 1203, COMP SCI 2103, COMP SCI 2202, COMP SCI 2009 or COMP SCI 2202B",COMP SCI 2000,"A selection of topics from the following: the challenges faced in constructing parallel and distributed applications, including testing, debugging and performance evaluation. Various implementation techniques, paradigms, architectures and programming languages including: Flynn's taxonomy, MPI, MapReduce, OpenMP, GPGPU, concurrency and multi-threading.",COMP SCI 3305,Undergraduate,null,3,Parallel and Distributed Computing,Semester 1,North Terrace Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 3021MELB - Industry Project in Information TechnologyMelbourne Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/110302/3/sem-2/,null,null,"This course is designed for students enrolled in the Bachelor of Information Technology. The course builds on earlier project management courses to provide an industry based project with a focus on IT project management. The course topics include project specification, IT specific methodologies, project scoping, analysis tools, human factors, logic, ethics, and presentation.",COMP SCI 3021MELB,Undergraduate,null,6,Industry Project in Information Technology,Semester 2,Melbourne Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 3021 - Industry Project in Information TechnologyNorth Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/110302/1/sem-2/,null,null,"This course is designed for students enrolled in the Bachelor of Information Technology. The course builds on earlier project management courses to provide an industry based project with a focus on IT project management. The course topics include project specification, IT specific methodologies, project scoping, analysis tools, human factors, logic, ethics, and presentation.",COMP SCI 3021,Undergraduate,null,6,Industry Project in Information Technology,Semester 2,North Terrace Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 3020 - Advanced Topics in Computer ScienceNorth Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/106962/1/sem-2/,COMP SCI 2008,null,"Specialised study within an area of Computer Science, guided by a supervisor. Topics include theoretical and applied aspects of Computer Science. Combines guided reading and research with a significant individual or group project component.",COMP SCI 3020,Undergraduate,null,6,Advanced Topics in Computer Science,Semester 2,North Terrace Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 3020 - Advanced Topics in Computer ScienceNorth Terrace Campus | Semester 1 | 2023,https://www.adelaide.edu.au/course-outlines/106962/1/sem-1/,COMP SCI 2008,null,"Specialised study within an area of Computer Science, guided by a supervisor. Topics include theoretical and applied aspects of Computer Science. Combines guided reading and research with a significant individual or group project component.",COMP SCI 3020,Undergraduate,null,6,Advanced Topics in Computer Science,Semester 1,North Terrace Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 3012 - Distributed SystemsNorth Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/009877/1/sem-2/,"One of COMP SCI 1103, COMP SCI 1203, COMP SCI 2103, COMP SCI 2202, COMP SCI 2009 or COMP SCI 2202B",COMP SCI 2000 and COMP SCI 3001,"A selection of topics from the following: the challenges faced in constructing client/server software: partial system failures, multiple address spaces, absence of a single clock, latency of communication, heterogeneity, absence of a trusted operating system, system management, binding and naming. Techniques for meeting these challenges: RPC and middleware, naming and directory services, distributed transaction processing, 'thin' clients, data replication, cryptographic security, mobile code. Introduction to Java RMI.",COMP SCI 3012,Undergraduate,null,3,Distributed Systems,Semester 2,North Terrace Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 3007MELB - Artificial IntelligenceMelbourne Campus | Semester 1 | 2023,https://www.adelaide.edu.au/course-outlines/006378/4/sem-1/,null,null,"This is an introductory course on Artificial Intelligence. The topics may include: AI methodology and fundamentals; intelligent agents; search algorithms; game playing; machine learning; uncertainty and probability theory; probabilistic reasoning in AI; Bayesian networks; decision making, and reinforcement learning. Several assignments will be given to enable the student to gain practical experience in using these techniques.",COMP SCI 3007MELB,Undergraduate,null,3,Artificial Intelligence,Semester 1,Melbourne Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 3007 - Artificial IntelligenceNorth Terrace Campus | Semester 1 | 2023,https://www.adelaide.edu.au/course-outlines/006378/1/sem-1/,"One of COMP SCI 1103, COMP SCI 1203, COMP SCI 2009, COMP SCI 2103, COMP SCI 2202 or COMP SCI 2202B","Mathematics background in probability and statistics as covered in STATS 1000, MATHS 1004, SACE Stage 2 Mathematical Methods, or the online courses (MathTrackX: Probability and MathTrackX: Statistics)","This is an introductory course on Artificial Intelligence. The topics may include: AI methodology and fundamentals; intelligent agents; search algorithms; game playing; machine learning; uncertainty and probability theory; probabilistic reasoning in AI; Bayesian networks; decision making, and reinforcement learning. Several assignments will be given to enable the student to gain practical experience in using these techniques.",COMP SCI 3007,Undergraduate,null,3,Artificial Intelligence,Semester 1,North Terrace Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 3006 - Software Engineering & ProjectNorth Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/006263/1/sem-2/,"One of COMP SCI 1103, COMP SCI 1203, COMP SCI 2103, COMP SCI 2202 or COMP SCI 2202B",(COMP SCI 1106 or COMP SCI 2006) and COMP SCI 2201,"Within the context of a semester-long, group-based software engineering project, this course provides an introduction to the production of high quality software solutions to large tasks. Among the topics covered in this course are the following: models of the software life-cycle, requirements analysis and specification, program design techniques and paradigms, software specification techniques, configuration management and version control, quality assurance, integration and testing, project management, risk analysis, case study of ethical considerations in Software Engineering.",COMP SCI 3006,Undergraduate,"COMP SCI 3015B, COMP SCI 3018, COMP SCI 3303, COMP SCI 3304, COMP SCI 3310, COMP SCI 3311, COMP SCI 3312, COMP SCI 3313",3,Software Engineering & Project,Semester 2,North Terrace Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 3004MELB - Operating SystemsMelbourne Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/004468/3/sem-2/,null,null,"OS purposes: resource management and the extended virtual computer; historical development. Processes: critical sections and mutual exclusion, semaphores, monitors, classical problems, deadlock; process scheduling. Input and Output: hardware and software control. 

Memory management: multi-programming; swapping; virtual memory, paging and symbolic segmentation; File System: operations, implementation, performance. Operating System Security and Protection mechanisms:

protection domains, access lists, capability systems, principle of minimum privilege, security threats and attacks, encryption, and authentication",COMP SCI 3004MELB,Undergraduate,null,3,Operating Systems,Semester 2,Melbourne Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 3004 - Operating SystemsNorth Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/004468/1/sem-2/,"One of COMP SCI 2103, COMP SCI 2202, COMP SCI 2009 or COMP SCI 2202B",COMP SCI 2000,"OS purposes: resource management and the extended virtual computer; historical development. Processes: critical sections and mutual exclusion, semaphores, monitors, classical problems, deadlock; process scheduling. Input and Output: hardware and software control. 

Memory management: multi-programming; swapping; virtual memory, paging and symbolic segmentation; File System: operations, implementation, performance. Operating System Security and Protection mechanisms:

protection domains, access lists, capability systems, principle of minimum privilege, security threats and attacks, encryption, and authentication",COMP SCI 3004,Undergraduate,null,3,Operating Systems,Semester 2,North Terrace Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 3001MELB - Computer Networks & ApplicationsMelbourne Campus | Semester 1 | 2023,https://www.adelaide.edu.au/course-outlines/002328/6/sem-1/,null,null,"Introduction to networks and digital communications with a focus on  Internet protocols:  Application layer architectures (client/server, peer-to-peer) and protocols (HTTP-web, SMTP-mail, etc), Transport  layer operation: (reliable transport, congestion and flow  control, UDP, TCP); Network layer operation - (routing, addressing, IPv4 and  IPv6), Data Link layer operation (error detection/correction, access control, Ethernet, 802.11),  Layer 2/3  protocols (MPLS); security, selected current topics such as: multimedia protocols, quality of Service, mobility, wireless  networking, emerging protocols, network management.",COMP SCI 3001MELB,Undergraduate,null,3,Computer Networks & Applications,Semester 1,Melbourne Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 3001 - Computer Networks & ApplicationsNorth Terrace Campus | Semester 1 | 2023,https://www.adelaide.edu.au/course-outlines/002328/1/sem-1/,"One of COMP SCI 1103, COMP SCI 1203, COMP SCI 2103, COMP SCI 2009, COMP SCI 2202 or COMP SCI 2202B",null,"Introduction to networks and digital communications with a focus on  Internet protocols:  Application layer architectures (client/server, peer-to-peer) and protocols (HTTP-web, SMTP-mail, etc), Transport  layer operation: (reliable transport, congestion and flow  control, UDP, TCP); Network layer operation - (routing, addressing, IPv4 and  IPv6), Data Link layer operation (error detection/correction, access control, Ethernet, 802.11),  Layer 2/3  protocols (MPLS); security, selected current topics such as: multimedia protocols, quality of Service, mobility, wireless  networking, emerging protocols, network management.",COMP SCI 3001,Undergraduate,null,3,Computer Networks & Applications,Semester 1,North Terrace Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 2208MELB - Databases and Ethical DataMelbourne Campus | Semester 1 | 2023,https://www.adelaide.edu.au/course-outlines/110301/3/sem-1/,null,null,"Databases have come a long way in the past decades and, rather than focusing purely on relational databases and SQL, this course introduces students to contemporary database applications and concepts, to develop a deep and thorough understanding of the principles that underpin all contemporary database systems. Students will be introduced to relational, NoSQL, and distributed database models, with an emphasis on the design, configuration, and ongoing maintenance of these systems. The course will cover consistency models, the evolution of transactional processing, and existing examples of all of the database types. With all of the data that is stored in systems, there are important questions of whether certain data should be collected, how it should be stored, how it should be processed, and whether answers can be shared from this data. Students will cover relevant ethical studies around the use of data, including the impact of local and international legislation such as the Australian Privacy Act and the European General Data Protection Regulation. This course will be assessed through programming assignments, small projects, lecture quizzes, contributions to group discussions, and written assignments. The majority of assessment is individual but some elements are group based to develop non-technical skills.",COMP SCI 2208MELB,Undergraduate,null,3,Databases and Ethical Data,Semester 1,Melbourne Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 2208MELB - Databases and Ethical DataMelbourne Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/110301/3/sem-2/,null,null,"Databases have come a long way in the past decades and, rather than focusing purely on relational databases and SQL, this course introduces students to contemporary database applications and concepts, to develop a deep and thorough understanding of the principles that underpin all contemporary database systems. Students will be introduced to relational, NoSQL, and distributed database models, with an emphasis on the design, configuration, and ongoing maintenance of these systems. The course will cover consistency models, the evolution of transactional processing, and existing examples of all of the database types. With all of the data that is stored in systems, there are important questions of whether certain data should be collected, how it should be stored, how it should be processed, and whether answers can be shared from this data. Students will cover relevant ethical studies around the use of data, including the impact of local and international legislation such as the Australian Privacy Act and the European General Data Protection Regulation. This course will be assessed through programming assignments, small projects, lecture quizzes, contributions to group discussions, and written assignments. The majority of assessment is individual but some elements are group based to develop non-technical skills.",COMP SCI 2208MELB,Undergraduate,null,3,Databases and Ethical Data,Semester 2,Melbourne Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 2208 - Databases and Ethical DataNorth Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/110301/1/sem-2/,COMP SCI 1015 or COMP SCI 1102,COMP SCI 2207,"Databases have come a long way in the past decades and, rather than focusing purely on relational databases and SQL, this course introduces students to contemporary database applications and concepts, to develop a deep and thorough understanding of the principles that underpin all contemporary database systems. Students will be introduced to relational, NoSQL, and distributed database models, with an emphasis on the design, configuration, and ongoing maintenance of these systems. The course will cover consistency models, the evolution of transactional processing, and existing examples of all of the database types. With all of the data that is stored in systems, there are important questions of whether certain data should be collected, how it should be stored, how it should be processed, and whether answers can be shared from this data. Students will cover relevant ethical studies around the use of data, including the impact of local and international legislation such as the Australian Privacy Act and the European General Data Protection Regulation. This course will be assessed through programming assignments, small projects, lecture quizzes, contributions to group discussions, and written assignments. The majority of assessment is individual but some elements are group based to develop non-technical skills.",COMP SCI 2208,Undergraduate,null,3,Databases and Ethical Data,Semester 2,North Terrace Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 2207MELB - Web & Database ComputingMelbourne Campus | Semester 1 | 2023,https://www.adelaide.edu.au/course-outlines/108960/2/sem-1/,"COMP SCI 1102, COMP SCI 1202, COMP SCI 2009, COMP SCI 2202, or (COMP SCI 1013 and COMP SCI 1015)",null,"A modern introduction to designing and creating web-based applications.  The course covers client-server architecture, database fundamentals and the principles behind writing software that functions over networks.  Widely used web development languages and environments are compared and will be used by students to implement their own applications.",COMP SCI 2207MELB,Undergraduate,"COMP SCI 1003, COMP SCI 1105, COMP SCI 2002",3,Web & Database Computing,Semester 1,Melbourne Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 2207 - Web & Database ComputingNorth Terrace Campus | Semester 1 | 2023,https://www.adelaide.edu.au/course-outlines/108960/1/sem-1/,"COMP SCI 1102, COMP SCI 1202, COMP SCI 2009, COMP SCI 2202, or (COMP SCI 1013 and COMP SCI 1015)",null,"A modern introduction to designing and creating web-based applications.  The course covers client-server architecture, database fundamentals and the principles behind writing software that functions over networks.  Widely used web development languages and environments are compared and will be used by students to implement their own applications.",COMP SCI 2207,Undergraduate,"COMP SCI 1003, COMP SCI 1105, COMP SCI 2002",3,Web & Database Computing,Semester 1,North Terrace Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 2206 - Software Engineering Workshop IINorth Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/108285/1/sem-2/,COMP SCI 2205,null,"This course teaches methods, approaches, and tools for systematically designing and analysing software. There is a focus on approaches for both high-level and low-level software design. The course will also cover topics related to measuring design attributes and design quality evaluation. The course particularly focuses on creativity in software design and sketching for early design concept, including topics such as co-evolution of requirements and design, design fictions, and personas.

The course will be delivered in seminar or workshop style and a large number of assessment tasks will be project based in order to give the students skills and experience of coming up with divergent and unique solutions to problems while working in teams on software design projects.",COMP SCI 2206,Undergraduate,null,3,Software Engineering Workshop II,Semester 2,North Terrace Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 2205 - Software Engineering Workshop INorth Terrace Campus | Semester 1 | 2023,https://www.adelaide.edu.au/course-outlines/108284/1/sem-1/,null,COMP SCI 1106 or COMP SCI 2006,"This course provides software engineering students with the fundamental knowledge and practical understanding of methods, approaches, and tools for requirements engineering in different software paradigms. Topics include: deriving and reasoning about the appropriate description of a desired system, modelling and analysis knowledge and skills, documenting and evaluating requirements, and conceptual design.  The course will also focus on team work and communication skills, requirements prioritisation and negotiation, and automated software engineering tools relevant to requirement and modelling phases of software engineering.

The course will be delivered in seminar or workshop styles and a large number of assessment tasks will be project based in order to give the students skills and experience of working in a team environment.",COMP SCI 2205,Undergraduate,null,3,Software Engineering Workshop I,Semester 1,North Terrace Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 2203 - Problem Solving & Software DevelopmentNorth Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/107032/1/sem-2/,"One of COMP SCI 1103, COMP SCI 1203, COMP SCI 2103, COMP SCI 2202, COMP SCI 2009 or COMP SCI 2202B",null,"This course presents students with open-ended and complex programming problems that focus on developing their software design and implementation skills. The course will also introduce software engineering principles, and particularly approaches to software quality.",COMP SCI 2203,Undergraduate,null,3,Problem Solving & Software Development,Semester 2,North Terrace Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 2202 - Foundations of Computer ScienceNorth Terrace Campus | Semester 1 | 2023,https://www.adelaide.edu.au/course-outlines/106385/1/sem-1/,null,null,"This course will develop your coding and problem-solving skills with a focus on data and data science. You will learn algorithm design as well as fundamental programming concepts such as data, selection, iteration and functional decomposition, data abstraction and organisation. You will explore Object-Oriented programming fundamentals, including the use of classes and inheritance. You will build effective problem-solving skills, including exposure to problem solving processes and strategies, simple Searching and Sorting algorithms (linear and binary search, selection and insertion sort). You will build fundamental software development skills including the use of programming environments and tools, debugging, testing and fundamentals of good programming practice, style and design. You will also be introduced to key foundational concepts in computer security.",COMP SCI 2202,Undergraduate,"COMP SCI 1007, COMP SCI 1008, COMP SCI 1009, COMP SCI 1015, COMP SCI 1101, COMP SCI 1102, COMP SCI 1103, COMP SCI 1201, COMP SCI 1202, COMP SCI 1203, COMP SCI 2009, COMP SCI 2103, COMP SCI  2202A, COMP SCI 2202B, ENG 1002, ENG 1003",6,Foundations of Computer Science,Semester 1,North Terrace Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 2202 - Foundations of Computer ScienceNorth Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/106385/1/sem-2/,null,null,"This course will develop your coding and problem-solving skills with a focus on data and data science. You will learn algorithm design as well as fundamental programming concepts such as data, selection, iteration and functional decomposition, data abstraction and organisation. You will explore Object-Oriented programming fundamentals, including the use of classes and inheritance. You will build effective problem-solving skills, including exposure to problem solving processes and strategies, simple Searching and Sorting algorithms (linear and binary search, selection and insertion sort). You will build fundamental software development skills including the use of programming environments and tools, debugging, testing and fundamentals of good programming practice, style and design. You will also be introduced to key foundational concepts in computer security.",COMP SCI 2202,Undergraduate,"COMP SCI 1007, COMP SCI 1008, COMP SCI 1009, COMP SCI 1015, COMP SCI 1101, COMP SCI 1102, COMP SCI 1103, COMP SCI 1201, COMP SCI 1202, COMP SCI 1203, COMP SCI 2009, COMP SCI 2103, COMP SCI  2202A, COMP SCI 2202B, ENG 1002, ENG 1003",6,Foundations of Computer Science,Semester 2,North Terrace Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 2201MELB - Algorithm & Data Structure AnalysisMelbourne Campus | Semester 1 | 2023,https://www.adelaide.edu.au/course-outlines/106384/3/sem-1/,null,null,"This course provides an introduction to program development techniques with a focus on basic ideas of correctness and proof. The course introduces, among others, notions of complexity and analysis, recursion, abstract data types, representation of lists, stacks, queues, sets, trees and hash tables, graphs and Graph Traversal. The course allows students to experience different approaches to problem solving.",COMP SCI 2201MELB,Undergraduate,null,3,Algorithm & Data Structure Analysis,Semester 1,Melbourne Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 2201MELB - Algorithm & Data Structure AnalysisMelbourne Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/106384/3/sem-2/,null,null,"This course provides an introduction to program development techniques with a focus on basic ideas of correctness and proof. The course introduces, among others, notions of complexity and analysis, recursion, abstract data types, representation of lists, stacks, queues, sets, trees and hash tables, graphs and Graph Traversal. The course allows students to experience different approaches to problem solving.",COMP SCI 2201MELB,Undergraduate,null,3,Algorithm & Data Structure Analysis,Semester 2,Melbourne Campus
"Computer Science
COMP SCI",https://www.adelaide.edu.au/course-outlines/ug/comp-sci/,COMP SCI 2201 - Algorithm & Data Structure AnalysisNorth Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/106384/1/sem-2/,"One of COMP SCI 1103, COMP SCI 1203, COMP SCI 2103, COMP SCI 2202 or COMP SCI 2202B",null,"This course provides an introduction to program development techniques with a focus on basic ideas of correctness and proof. The course introduces, among others, notions of complexity and analysis, recursion, abstract data types, representation of lists, stacks, queues, sets, trees and hash tables, graphs and Graph Traversal. The course allows students to experience different approaches to problem solving.",COMP SCI 2201,Undergraduate,COMP SCI 2004,3,Algorithm & Data Structure Analysis,Semester 2,North Terrace Campus
